,concept:name,lifecycle:transition,time:timestamp,case:concept:name
20769,Check_credit_history,complete,1971-05-01 17:03:00+00:00,case[906]
20770,Asses_loan_risk,complete,1971-05-01 17:04:00+00:00,case[906]
20771,Asses_elegibility,complete,1971-05-01 17:05:00+00:00,case[906]
20772,Reject_application,complete,1971-05-01 17:06:00+00:00,case[906]
20773,Loan_application_rejected,complete,1971-05-01 17:07:00+00:00,case[906]
20774,Finish_process,complete,1971-05-01 17:08:00+00:00,case[906]
20775,Loan_application_received,complete,1971-05-01 18:00:00+00:00,case[907]
20776,Check_application_form_completeness,complete,1971-05-01 18:01:00+00:00,case[907]
20777,Check_credit_history,complete,1971-05-01 18:02:00+00:00,case[907]
20778,Asses_loan_risk,complete,1971-05-01 18:03:00+00:00,case[907]
20779,Appraise_property,complete,1971-05-01 18:04:00+00:00,case[907]
20780,Asses_elegibility,complete,1971-05-01 18:05:00+00:00,case[907]
20781,Reject_application,complete,1971-05-01 18:06:00+00:00,case[907]
20782,Loan_application_rejected,complete,1971-05-01 18:07:00+00:00,case[907]
20783,Finish_process,complete,1971-05-01 18:08:00+00:00,case[907]
20784,Loan_application_received,complete,1971-05-01 19:00:00+00:00,case[908]
20785,Check_application_form_completeness,complete,1971-05-01 19:01:00+00:00,case[908]
20786,Check_credit_history,complete,1971-05-01 19:02:00+00:00,case[908]
20787,Asses_loan_risk,complete,1971-05-01 19:03:00+00:00,case[908]
20788,Appraise_property,complete,1971-05-01 19:04:00+00:00,case[908]
20789,Asses_elegibility,complete,1971-05-01 19:05:00+00:00,case[908]
20790,Prepare_acceptance_pack,complete,1971-05-01 19:06:00+00:00,case[908]
20791,Check_if_home_insurance_quote_is_requested,complete,1971-05-01 19:07:00+00:00,case[908]
20792,Send_acceptance_pack,complete,1971-05-01 19:08:00+00:00,case[908]
20793,Verify_repayment_agreement,complete,1971-05-01 19:09:00+00:00,case[908]
20794,Cancel_application,complete,1971-05-01 19:10:00+00:00,case[908]
20795,Loan_application_canceled,complete,1971-05-01 19:11:00+00:00,case[908]
20796,Finish_process,complete,1971-05-01 19:12:00+00:00,case[908]
20797,Loan_application_received,complete,1971-05-01 20:00:00+00:00,case[909]
20798,Check_application_form_completeness,complete,1971-05-01 20:01:00+00:00,case[909]
20799,Check_credit_history,complete,1971-05-01 20:02:00+00:00,case[909]
20800,Asses_loan_risk,complete,1971-05-01 20:03:00+00:00,case[909]
20801,Appraise_property,complete,1971-05-01 20:04:00+00:00,case[909]
20802,Asses_elegibility,complete,1971-05-01 20:05:00+00:00,case[909]
20803,Reject_application,complete,1971-05-01 20:06:00+00:00,case[909]
20804,Loan_application_rejected,complete,1971-05-01 20:07:00+00:00,case[909]
20805,Finish_process,complete,1971-05-01 20:08:00+00:00,case[909]
20806,Loan_application_received,complete,1971-05-01 21:00:00+00:00,case[910]
20807,Check_application_form_completeness,complete,1971-05-01 21:01:00+00:00,case[910]
20808,Check_credit_history,complete,1971-05-01 21:02:00+00:00,case[910]
20809,Asses_loan_risk,complete,1971-05-01 21:03:00+00:00,case[910]
20810,Appraise_property,complete,1971-05-01 21:04:00+00:00,case[910]
20811,Asses_elegibility,complete,1971-05-01 21:05:00+00:00,case[910]
20812,Prepare_acceptance_pack,complete,1971-05-01 21:06:00+00:00,case[910]
20813,Check_if_home_insurance_quote_is_requested,complete,1971-05-01 21:07:00+00:00,case[910]
20814,Send_home_insurance_quote,complete,1971-05-01 21:08:00+00:00,case[910]
20815,Verify_repayment_agreement,complete,1971-05-01 21:09:00+00:00,case[910]
20816,Approve_application,complete,1971-05-01 21:10:00+00:00,case[910]
20817,Loan_application_approved,complete,1971-05-01 21:11:00+00:00,case[910]
20818,Finish_process,complete,1971-05-01 21:12:00+00:00,case[910]
20819,Loan_application_received,complete,1971-05-01 22:00:00+00:00,case[911]
20820,Check_application_form_completeness,complete,1971-05-01 22:01:00+00:00,case[911]
20821,Check_credit_history,complete,1971-05-01 22:02:00+00:00,case[911]
20822,Asses_loan_risk,complete,1971-05-01 22:03:00+00:00,case[911]
20823,Appraise_property,complete,1971-05-01 22:04:00+00:00,case[911]
20824,Asses_elegibility,complete,1971-05-01 22:05:00+00:00,case[911]
20825,Reject_application,complete,1971-05-01 22:06:00+00:00,case[911]
20826,Loan_application_rejected,complete,1971-05-01 22:07:00+00:00,case[911]
20827,Finish_process,complete,1971-05-01 22:08:00+00:00,case[911]
20828,Loan_application_received,complete,1971-05-01 23:00:00+00:00,case[912]
20829,Check_application_form_completeness,complete,1971-05-01 23:01:00+00:00,case[912]
20830,Appraise_property,complete,1971-05-01 23:02:00+00:00,case[912]
20831,Check_credit_history,complete,1971-05-01 23:03:00+00:00,case[912]
20832,Asses_loan_risk,complete,1971-05-01 23:04:00+00:00,case[912]
20833,Asses_elegibility,complete,1971-05-01 23:05:00+00:00,case[912]
20834,Reject_application,complete,1971-05-01 23:06:00+00:00,case[912]
20835,Loan_application_rejected,complete,1971-05-01 23:07:00+00:00,case[912]
20836,Finish_process,complete,1971-05-01 23:08:00+00:00,case[912]
20837,Loan_application_received,complete,1971-05-02 00:00:00+00:00,case[913]
20838,Check_application_form_completeness,complete,1971-05-02 00:01:00+00:00,case[913]
20839,Appraise_property,complete,1971-05-02 00:02:00+00:00,case[913]
20840,Check_credit_history,complete,1971-05-02 00:03:00+00:00,case[913]
20841,Asses_loan_risk,complete,1971-05-02 00:04:00+00:00,case[913]
20842,Asses_elegibility,complete,1971-05-02 00:05:00+00:00,case[913]
20843,Reject_application,complete,1971-05-02 00:06:00+00:00,case[913]
20844,Loan_application_rejected,complete,1971-05-02 00:07:00+00:00,case[913]
20845,Finish_process,complete,1971-05-02 00:08:00+00:00,case[913]
20846,Loan_application_received,complete,1971-05-02 01:00:00+00:00,case[914]
20847,Check_application_form_completeness,complete,1971-05-02 01:01:00+00:00,case[914]
20848,Check_credit_history,complete,1971-05-02 01:02:00+00:00,case[914]
20849,Asses_loan_risk,complete,1971-05-02 01:03:00+00:00,case[914]
20850,Appraise_property,complete,1971-05-02 01:04:00+00:00,case[914]
20851,Asses_elegibility,complete,1971-05-02 01:05:00+00:00,case[914]
20852,Reject_application,complete,1971-05-02 01:06:00+00:00,case[914]
20853,Loan_application_rejected,complete,1971-05-02 01:07:00+00:00,case[914]
20854,Finish_process,complete,1971-05-02 01:08:00+00:00,case[914]
20855,Loan_application_received,complete,1971-05-02 02:00:00+00:00,case[915]
20856,Check_application_form_completeness,complete,1971-05-02 02:01:00+00:00,case[915]
20857,Check_credit_history,complete,1971-05-02 02:02:00+00:00,case[915]
20858,Asses_loan_risk,complete,1971-05-02 02:03:00+00:00,case[915]
20859,Appraise_property,complete,1971-05-02 02:04:00+00:00,case[915]
20860,Asses_elegibility,complete,1971-05-02 02:05:00+00:00,case[915]
20861,Prepare_acceptance_pack,complete,1971-05-02 02:06:00+00:00,case[915]
20862,Check_if_home_insurance_quote_is_requested,complete,1971-05-02 02:07:00+00:00,case[915]
20863,Send_home_insurance_quote,complete,1971-05-02 02:08:00+00:00,case[915]
20864,Verify_repayment_agreement,complete,1971-05-02 02:09:00+00:00,case[915]
20865,Cancel_application,complete,1971-05-02 02:10:00+00:00,case[915]
20866,Loan_application_canceled,complete,1971-05-02 02:11:00+00:00,case[915]
20867,Finish_process,complete,1971-05-02 02:12:00+00:00,case[915]
20868,Loan_application_received,complete,1971-05-02 03:00:00+00:00,case[916]
20869,Check_application_form_completeness,complete,1971-05-02 03:01:00+00:00,case[916]
20870,Return_application_back_to_applicant,complete,1971-05-02 03:02:00+00:00,case[916]
20871,Receive_updated_application,complete,1971-05-02 03:03:00+00:00,case[916]
20872,Check_application_form_completeness,complete,1971-05-02 03:04:00+00:00,case[916]
20873,Appraise_property,complete,1971-05-02 03:05:00+00:00,case[916]
20874,Check_credit_history,complete,1971-05-02 03:06:00+00:00,case[916]
20875,Asses_loan_risk,complete,1971-05-02 03:07:00+00:00,case[916]
20876,Asses_elegibility,complete,1971-05-02 03:08:00+00:00,case[916]
20877,Prepare_acceptance_pack,complete,1971-05-02 03:09:00+00:00,case[916]
20878,Check_if_home_insurance_quote_is_requested,complete,1971-05-02 03:10:00+00:00,case[916]
20879,Send_acceptance_pack,complete,1971-05-02 03:11:00+00:00,case[916]
20880,Verify_repayment_agreement,complete,1971-05-02 03:12:00+00:00,case[916]
20881,Cancel_application,complete,1971-05-02 03:13:00+00:00,case[916]
20882,Loan_application_canceled,complete,1971-05-02 03:14:00+00:00,case[916]
20883,Finish_process,complete,1971-05-02 03:15:00+00:00,case[916]
20884,Loan_application_received,complete,1971-05-02 04:00:00+00:00,case[917]
20885,Check_application_form_completeness,complete,1971-05-02 04:01:00+00:00,case[917]
20886,Return_application_back_to_applicant,complete,1971-05-02 04:02:00+00:00,case[917]
20887,Receive_updated_application,complete,1971-05-02 04:03:00+00:00,case[917]
20888,Check_application_form_completeness,complete,1971-05-02 04:04:00+00:00,case[917]
20889,Check_credit_history,complete,1971-05-02 04:05:00+00:00,case[917]
20890,Asses_loan_risk,complete,1971-05-02 04:06:00+00:00,case[917]
20891,Appraise_property,complete,1971-05-02 04:07:00+00:00,case[917]
20892,Asses_elegibility,complete,1971-05-02 04:08:00+00:00,case[917]
20893,Prepare_acceptance_pack,complete,1971-05-02 04:09:00+00:00,case[917]
20894,Check_if_home_insurance_quote_is_requested,complete,1971-05-02 04:10:00+00:00,case[917]
20895,Send_acceptance_pack,complete,1971-05-02 04:11:00+00:00,case[917]
20896,Verify_repayment_agreement,complete,1971-05-02 04:12:00+00:00,case[917]
20897,Approve_application,complete,1971-05-02 04:13:00+00:00,case[917]
20898,Loan_application_approved,complete,1971-05-02 04:14:00+00:00,case[917]
20899,Finish_process,complete,1971-05-02 04:15:00+00:00,case[917]
20900,Loan_application_received,complete,1971-05-02 05:00:00+00:00,case[918]
20901,Check_application_form_completeness,complete,1971-05-02 05:01:00+00:00,case[918]
20902,Check_credit_history,complete,1971-05-02 05:02:00+00:00,case[918]
20903,Asses_loan_risk,complete,1971-05-02 05:03:00+00:00,case[918]
20904,Appraise_property,complete,1971-05-02 05:04:00+00:00,case[918]
20905,Asses_elegibility,complete,1971-05-02 05:05:00+00:00,case[918]
20906,Prepare_acceptance_pack,complete,1971-05-02 05:06:00+00:00,case[918]
20907,Check_if_home_insurance_quote_is_requested,complete,1971-05-02 05:07:00+00:00,case[918]
20908,Send_home_insurance_quote,complete,1971-05-02 05:08:00+00:00,case[918]
20909,Verify_repayment_agreement,complete,1971-05-02 05:09:00+00:00,case[918]
20910,Approve_application,complete,1971-05-02 05:10:00+00:00,case[918]
20911,Loan_application_approved,complete,1971-05-02 05:11:00+00:00,case[918]
20912,Finish_process,complete,1971-05-02 05:12:00+00:00,case[918]
20913,Loan_application_received,complete,1971-05-02 06:00:00+00:00,case[919]
20914,Check_application_form_completeness,complete,1971-05-02 06:01:00+00:00,case[919]
20915,Appraise_property,complete,1971-05-02 06:02:00+00:00,case[919]
20916,Check_credit_history,complete,1971-05-02 06:03:00+00:00,case[919]
20917,Asses_loan_risk,complete,1971-05-02 06:04:00+00:00,case[919]
20918,Asses_elegibility,complete,1971-05-02 06:05:00+00:00,case[919]
20919,Prepare_acceptance_pack,complete,1971-05-02 06:06:00+00:00,case[919]
20920,Check_if_home_insurance_quote_is_requested,complete,1971-05-02 06:07:00+00:00,case[919]
20921,Send_home_insurance_quote,complete,1971-05-02 06:08:00+00:00,case[919]
20922,Verify_repayment_agreement,complete,1971-05-02 06:09:00+00:00,case[919]
20923,Approve_application,complete,1971-05-02 06:10:00+00:00,case[919]
20924,Loan_application_approved,complete,1971-05-02 06:11:00+00:00,case[919]
20925,Finish_process,complete,1971-05-02 06:12:00+00:00,case[919]
20926,Loan_application_received,complete,1971-05-02 07:00:00+00:00,case[920]
20927,Check_application_form_completeness,complete,1971-05-02 07:01:00+00:00,case[920]
20928,Return_application_back_to_applicant,complete,1971-05-02 07:02:00+00:00,case[920]
20929,Receive_updated_application,complete,1971-05-02 07:03:00+00:00,case[920]
20930,Check_application_form_completeness,complete,1971-05-02 07:04:00+00:00,case[920]
20931,Check_credit_history,complete,1971-05-02 07:05:00+00:00,case[920]
20932,Asses_loan_risk,complete,1971-05-02 07:06:00+00:00,case[920]
20933,Appraise_property,complete,1971-05-02 07:07:00+00:00,case[920]
20934,Asses_elegibility,complete,1971-05-02 07:08:00+00:00,case[920]
20935,Reject_application,complete,1971-05-02 07:09:00+00:00,case[920]
20936,Loan_application_rejected,complete,1971-05-02 07:10:00+00:00,case[920]
20937,Finish_process,complete,1971-05-02 07:11:00+00:00,case[920]
20938,Loan_application_received,complete,1971-05-02 08:00:00+00:00,case[921]
20939,Check_application_form_completeness,complete,1971-05-02 08:01:00+00:00,case[921]
20940,Appraise_property,complete,1971-05-02 08:02:00+00:00,case[921]
20941,Check_credit_history,complete,1971-05-02 08:03:00+00:00,case[921]
20942,Asses_loan_risk,complete,1971-05-02 08:04:00+00:00,case[921]
20943,Asses_elegibility,complete,1971-05-02 08:05:00+00:00,case[921]
20944,Prepare_acceptance_pack,complete,1971-05-02 08:06:00+00:00,case[921]
20945,Check_if_home_insurance_quote_is_requested,complete,1971-05-02 08:07:00+00:00,case[921]
20946,Send_acceptance_pack,complete,1971-05-02 08:08:00+00:00,case[921]
20947,Verify_repayment_agreement,complete,1971-05-02 08:09:00+00:00,case[921]
20948,Cancel_application,complete,1971-05-02 08:10:00+00:00,case[921]
20949,Loan_application_canceled,complete,1971-05-02 08:11:00+00:00,case[921]
20950,Finish_process,complete,1971-05-02 08:12:00+00:00,case[921]
20951,Loan_application_received,complete,1971-05-02 09:00:00+00:00,case[922]
20952,Check_application_form_completeness,complete,1971-05-02 09:01:00+00:00,case[922]
20953,Return_application_back_to_applicant,complete,1971-05-02 09:02:00+00:00,case[922]
20954,Receive_updated_application,complete,1971-05-02 09:03:00+00:00,case[922]
20955,Check_application_form_completeness,complete,1971-05-02 09:04:00+00:00,case[922]
20956,Return_application_back_to_applicant,complete,1971-05-02 09:05:00+00:00,case[922]
20957,Receive_updated_application,complete,1971-05-02 09:06:00+00:00,case[922]
20958,Check_application_form_completeness,complete,1971-05-02 09:07:00+00:00,case[922]
20959,Return_application_back_to_applicant,complete,1971-05-02 09:08:00+00:00,case[922]
20960,Receive_updated_application,complete,1971-05-02 09:09:00+00:00,case[922]
20961,Check_application_form_completeness,complete,1971-05-02 09:10:00+00:00,case[922]
20962,Appraise_property,complete,1971-05-02 09:11:00+00:00,case[922]
20963,Check_credit_history,complete,1971-05-02 09:12:00+00:00,case[922]
20964,Asses_loan_risk,complete,1971-05-02 09:13:00+00:00,case[922]
20965,Asses_elegibility,complete,1971-05-02 09:14:00+00:00,case[922]
20966,Reject_application,complete,1971-05-02 09:15:00+00:00,case[922]
20967,Loan_application_rejected,complete,1971-05-02 09:16:00+00:00,case[922]
20968,Finish_process,complete,1971-05-02 09:17:00+00:00,case[922]
20969,Loan_application_received,complete,1971-05-02 10:00:00+00:00,case[923]
20970,Check_application_form_completeness,complete,1971-05-02 10:01:00+00:00,case[923]
20971,Check_credit_history,complete,1971-05-02 10:02:00+00:00,case[923]
20972,Asses_loan_risk,complete,1971-05-02 10:03:00+00:00,case[923]
20973,Appraise_property,complete,1971-05-02 10:04:00+00:00,case[923]
20974,Asses_elegibility,complete,1971-05-02 10:05:00+00:00,case[923]
20975,Prepare_acceptance_pack,complete,1971-05-02 10:06:00+00:00,case[923]
20976,Check_if_home_insurance_quote_is_requested,complete,1971-05-02 10:07:00+00:00,case[923]
20977,Send_home_insurance_quote,complete,1971-05-02 10:08:00+00:00,case[923]
20978,Verify_repayment_agreement,complete,1971-05-02 10:09:00+00:00,case[923]
20979,Cancel_application,complete,1971-05-02 10:10:00+00:00,case[923]
20980,Loan_application_canceled,complete,1971-05-02 10:11:00+00:00,case[923]
20981,Finish_process,complete,1971-05-02 10:12:00+00:00,case[923]
20982,Loan_application_received,complete,1971-05-02 11:00:00+00:00,case[924]
20983,Check_application_form_completeness,complete,1971-05-02 11:01:00+00:00,case[924]
20984,Check_credit_history,complete,1971-05-02 11:02:00+00:00,case[924]
20985,Asses_loan_risk,complete,1971-05-02 11:03:00+00:00,case[924]
20986,Appraise_property,complete,1971-05-02 11:04:00+00:00,case[924]
20987,Asses_elegibility,complete,1971-05-02 11:05:00+00:00,case[924]
20988,Prepare_acceptance_pack,complete,1971-05-02 11:06:00+00:00,case[924]
20989,Check_if_home_insurance_quote_is_requested,complete,1971-05-02 11:07:00+00:00,case[924]
20990,Send_acceptance_pack,complete,1971-05-02 11:08:00+00:00,case[924]
20991,Verify_repayment_agreement,complete,1971-05-02 11:09:00+00:00,case[924]
20992,Approve_application,complete,1971-05-02 11:10:00+00:00,case[924]
20993,Loan_application_approved,complete,1971-05-02 11:11:00+00:00,case[924]
20994,Finish_process,complete,1971-05-02 11:12:00+00:00,case[924]
