concept:name,lifecycle:transition,time:timestamp,case:concept:name
Asses_elegibility,complete,2026-01-11 03:04:00+00:00,case[1153]
Reject_application,complete,2026-01-11 03:05:00+00:00,case[1153]
Loan_application_rejected,complete,2026-01-11 03:06:00+00:00,case[1153]
Finish_process,complete,2026-01-11 03:07:00+00:00,case[1153]
Loan_application_received,complete,2026-01-11 03:08:00+00:00,case[1154]
Check_application_form_completeness,complete,2026-01-11 03:09:00+00:00,case[1154]
Return_application_back_to_applicant,complete,2026-01-11 03:10:00+00:00,case[1154]
Receive_updated_application,complete,2026-01-11 03:11:00+00:00,case[1154]
Check_application_form_completeness,complete,2026-01-11 03:12:00+00:00,case[1154]
Return_application_back_to_applicant,complete,2026-01-11 03:13:00+00:00,case[1154]
Receive_updated_application,complete,2026-01-11 03:14:00+00:00,case[1154]
Check_application_form_completeness,complete,2026-01-11 03:15:00+00:00,case[1154]
Return_application_back_to_applicant,complete,2026-01-11 03:16:00+00:00,case[1154]
Receive_updated_application,complete,2026-01-11 03:17:00+00:00,case[1154]
Check_application_form_completeness,complete,2026-01-11 03:18:00+00:00,case[1154]
Check_credit_history,complete,2026-01-11 03:19:00+00:00,case[1154]
Asses_loan_risk,complete,2026-01-11 03:20:00+00:00,case[1154]
Appraise_property,complete,2026-01-11 03:21:00+00:00,case[1154]
Asses_elegibility,complete,2026-01-11 03:22:00+00:00,case[1154]
Prepare_acceptance_pack,complete,2026-01-11 03:23:00+00:00,case[1154]
Check_if_home_insurance_quote_is_requested,complete,2026-01-11 03:24:00+00:00,case[1154]
Send_home_insurance_quote,complete,2026-01-11 03:25:00+00:00,case[1154]
Verify_repayment_agreement,complete,2026-01-11 03:26:00+00:00,case[1154]
Cancel_application,complete,2026-01-11 03:27:00+00:00,case[1154]
Loan_application_canceled,complete,2026-01-11 03:28:00+00:00,case[1154]
Finish_process,complete,2026-01-11 03:29:00+00:00,case[1154]
Loan_application_received,complete,2026-01-11 03:30:00+00:00,case[1155]
Check_application_form_completeness,complete,2026-01-11 03:31:00+00:00,case[1155]
Appraise_property,complete,2026-01-11 03:32:00+00:00,case[1155]
Check_credit_history,complete,2026-01-11 03:33:00+00:00,case[1155]
Asses_loan_risk,complete,2026-01-11 03:34:00+00:00,case[1155]
Asses_elegibility,complete,2026-01-11 03:35:00+00:00,case[1155]
Prepare_acceptance_pack,complete,2026-01-11 03:36:00+00:00,case[1155]
Check_if_home_insurance_quote_is_requested,complete,2026-01-11 03:37:00+00:00,case[1155]
Send_home_insurance_quote,complete,2026-01-11 03:38:00+00:00,case[1155]
Verify_repayment_agreement,complete,2026-01-11 03:39:00+00:00,case[1155]
Approve_application,complete,2026-01-11 03:40:00+00:00,case[1155]
Loan_application_approved,complete,2026-01-11 03:41:00+00:00,case[1155]
Finish_process,complete,2026-01-11 03:42:00+00:00,case[1155]
Loan_application_received,complete,2026-01-11 03:43:00+00:00,case[1156]
Check_application_form_completeness,complete,2026-01-11 03:44:00+00:00,case[1156]
Return_application_back_to_applicant,complete,2026-01-11 03:45:00+00:00,case[1156]
Receive_updated_application,complete,2026-01-11 03:46:00+00:00,case[1156]
Check_application_form_completeness,complete,2026-01-11 03:47:00+00:00,case[1156]
Appraise_property,complete,2026-01-11 03:48:00+00:00,case[1156]
Check_credit_history,complete,2026-01-11 03:49:00+00:00,case[1156]
Asses_loan_risk,complete,2026-01-11 03:50:00+00:00,case[1156]
Asses_elegibility,complete,2026-01-11 03:51:00+00:00,case[1156]
Prepare_acceptance_pack,complete,2026-01-11 03:52:00+00:00,case[1156]
Check_if_home_insurance_quote_is_requested,complete,2026-01-11 03:53:00+00:00,case[1156]
Send_acceptance_pack,complete,2026-01-11 03:54:00+00:00,case[1156]
Verify_repayment_agreement,complete,2026-01-11 03:55:00+00:00,case[1156]
Approve_application,complete,2026-01-11 03:56:00+00:00,case[1156]
Loan_application_approved,complete,2026-01-11 03:57:00+00:00,case[1156]
Finish_process,complete,2026-01-11 03:58:00+00:00,case[1156]
Loan_application_received,complete,2026-01-11 03:59:00+00:00,case[1157]
Check_application_form_completeness,complete,2026-01-11 04:00:00+00:00,case[1157]
Check_credit_history,complete,2026-01-11 04:01:00+00:00,case[1157]
Asses_loan_risk,complete,2026-01-11 04:02:00+00:00,case[1157]
Appraise_property,complete,2026-01-11 04:03:00+00:00,case[1157]
Asses_elegibility,complete,2026-01-11 04:04:00+00:00,case[1157]
Reject_application,complete,2026-01-11 04:05:00+00:00,case[1157]
Loan_application_rejected,complete,2026-01-11 04:06:00+00:00,case[1157]
Finish_process,complete,2026-01-11 04:07:00+00:00,case[1157]
Loan_application_received,complete,2026-01-11 04:08:00+00:00,case[1158]
Check_application_form_completeness,complete,2026-01-11 04:09:00+00:00,case[1158]
Return_application_back_to_applicant,complete,2026-01-11 04:10:00+00:00,case[1158]
Receive_updated_application,complete,2026-01-11 04:11:00+00:00,case[1158]
Check_application_form_completeness,complete,2026-01-11 04:12:00+00:00,case[1158]
Return_application_back_to_applicant,complete,2026-01-11 04:13:00+00:00,case[1158]
Receive_updated_application,complete,2026-01-11 04:14:00+00:00,case[1158]
Check_application_form_completeness,complete,2026-01-11 04:15:00+00:00,case[1158]
Appraise_property,complete,2026-01-11 04:16:00+00:00,case[1158]
Check_credit_history,complete,2026-01-11 04:17:00+00:00,case[1158]
Asses_loan_risk,complete,2026-01-11 04:18:00+00:00,case[1158]
Asses_elegibility,complete,2026-01-11 04:19:00+00:00,case[1158]
Prepare_acceptance_pack,complete,2026-01-11 04:20:00+00:00,case[1158]
Check_if_home_insurance_quote_is_requested,complete,2026-01-11 04:21:00+00:00,case[1158]
Send_acceptance_pack,complete,2026-01-11 04:22:00+00:00,case[1158]
Verify_repayment_agreement,complete,2026-01-11 04:23:00+00:00,case[1158]
Cancel_application,complete,2026-01-11 04:24:00+00:00,case[1158]
Loan_application_canceled,complete,2026-01-11 04:25:00+00:00,case[1158]
Finish_process,complete,2026-01-11 04:26:00+00:00,case[1158]
Loan_application_received,complete,2026-01-11 04:27:00+00:00,case[1159]
Check_application_form_completeness,complete,2026-01-11 04:28:00+00:00,case[1159]
Check_credit_history,complete,2026-01-11 04:29:00+00:00,case[1159]
Asses_loan_risk,complete,2026-01-11 04:30:00+00:00,case[1159]
Appraise_property,complete,2026-01-11 04:31:00+00:00,case[1159]
Asses_elegibility,complete,2026-01-11 04:32:00+00:00,case[1159]
Reject_application,complete,2026-01-11 04:33:00+00:00,case[1159]
Loan_application_rejected,complete,2026-01-11 04:34:00+00:00,case[1159]
Finish_process,complete,2026-01-11 04:35:00+00:00,case[1159]
Loan_application_received,complete,2026-01-11 04:36:00+00:00,case[1160]
Check_application_form_completeness,complete,2026-01-11 04:37:00+00:00,case[1160]
Check_credit_history,complete,2026-01-11 04:38:00+00:00,case[1160]
Asses_loan_risk,complete,2026-01-11 04:39:00+00:00,case[1160]
Appraise_property,complete,2026-01-11 04:40:00+00:00,case[1160]
Asses_elegibility,complete,2026-01-11 04:41:00+00:00,case[1160]
Prepare_acceptance_pack,complete,2026-01-11 04:42:00+00:00,case[1160]
Check_if_home_insurance_quote_is_requested,complete,2026-01-11 04:43:00+00:00,case[1160]
Send_home_insurance_quote,complete,2026-01-11 04:44:00+00:00,case[1160]
Verify_repayment_agreement,complete,2026-01-11 04:45:00+00:00,case[1160]
Cancel_application,complete,2026-01-11 04:46:00+00:00,case[1160]
Loan_application_canceled,complete,2026-01-11 04:47:00+00:00,case[1160]
Finish_process,complete,2026-01-11 04:48:00+00:00,case[1160]
Loan_application_received,complete,2026-01-11 04:49:00+00:00,case[1161]
Check_application_form_completeness,complete,2026-01-11 04:50:00+00:00,case[1161]
Return_application_back_to_applicant,complete,2026-01-11 04:51:00+00:00,case[1161]
Receive_updated_application,complete,2026-01-11 04:52:00+00:00,case[1161]
Check_application_form_completeness,complete,2026-01-11 04:53:00+00:00,case[1161]
Appraise_property,complete,2026-01-11 04:54:00+00:00,case[1161]
Check_credit_history,complete,2026-01-11 04:55:00+00:00,case[1161]
Asses_loan_risk,complete,2026-01-11 04:56:00+00:00,case[1161]
Asses_elegibility,complete,2026-01-11 04:57:00+00:00,case[1161]
Prepare_acceptance_pack,complete,2026-01-11 04:58:00+00:00,case[1161]
Check_if_home_insurance_quote_is_requested,complete,2026-01-11 04:59:00+00:00,case[1161]
Send_acceptance_pack,complete,2026-01-11 05:00:00+00:00,case[1161]
Verify_repayment_agreement,complete,2026-01-11 05:01:00+00:00,case[1161]
Approve_application,complete,2026-01-11 05:02:00+00:00,case[1161]
Loan_application_approved,complete,2026-01-11 05:03:00+00:00,case[1161]
Finish_process,complete,2026-01-11 05:04:00+00:00,case[1161]
Loan_application_received,complete,2026-01-11 05:05:00+00:00,case[1162]
Check_application_form_completeness,complete,2026-01-11 05:06:00+00:00,case[1162]
Appraise_property,complete,2026-01-11 05:07:00+00:00,case[1162]
Check_credit_history,complete,2026-01-11 05:08:00+00:00,case[1162]
Asses_loan_risk,complete,2026-01-11 05:09:00+00:00,case[1162]
Asses_elegibility,complete,2026-01-11 05:10:00+00:00,case[1162]
Reject_application,complete,2026-01-11 05:11:00+00:00,case[1162]
Loan_application_rejected,complete,2026-01-11 05:12:00+00:00,case[1162]
Finish_process,complete,2026-01-11 05:13:00+00:00,case[1162]
Loan_application_received,complete,2026-01-11 05:14:00+00:00,case[1163]
Check_application_form_completeness,complete,2026-01-11 05:15:00+00:00,case[1163]
Check_credit_history,complete,2026-01-11 05:16:00+00:00,case[1163]
Asses_loan_risk,complete,2026-01-11 05:17:00+00:00,case[1163]
Appraise_property,complete,2026-01-11 05:18:00+00:00,case[1163]
Asses_elegibility,complete,2026-01-11 05:19:00+00:00,case[1163]
Reject_application,complete,2026-01-11 05:20:00+00:00,case[1163]
Loan_application_rejected,complete,2026-01-11 05:21:00+00:00,case[1163]
Finish_process,complete,2026-01-11 05:22:00+00:00,case[1163]
Loan_application_received,complete,2026-01-11 05:23:00+00:00,case[1164]
Check_application_form_completeness,complete,2026-01-11 05:24:00+00:00,case[1164]
Return_application_back_to_applicant,complete,2026-01-11 05:25:00+00:00,case[1164]
Receive_updated_application,complete,2026-01-11 05:26:00+00:00,case[1164]
Check_application_form_completeness,complete,2026-01-11 05:27:00+00:00,case[1164]
Return_application_back_to_applicant,complete,2026-01-11 05:28:00+00:00,case[1164]
Receive_updated_application,complete,2026-01-11 05:29:00+00:00,case[1164]
Check_application_form_completeness,complete,2026-01-11 05:30:00+00:00,case[1164]
Check_credit_history,complete,2026-01-11 05:31:00+00:00,case[1164]
Asses_loan_risk,complete,2026-01-11 05:32:00+00:00,case[1164]
Appraise_property,complete,2026-01-11 05:33:00+00:00,case[1164]
Asses_elegibility,complete,2026-01-11 05:34:00+00:00,case[1164]
Prepare_acceptance_pack,complete,2026-01-11 05:35:00+00:00,case[1164]
Check_if_home_insurance_quote_is_requested,complete,2026-01-11 05:36:00+00:00,case[1164]
Send_home_insurance_quote,complete,2026-01-11 05:37:00+00:00,case[1164]
Verify_repayment_agreement,complete,2026-01-11 05:38:00+00:00,case[1164]
Approve_application,complete,2026-01-11 05:39:00+00:00,case[1164]
Loan_application_approved,complete,2026-01-11 05:40:00+00:00,case[1164]
Finish_process,complete,2026-01-11 05:41:00+00:00,case[1164]
Loan_application_received,complete,2026-01-11 05:42:00+00:00,case[1165]
Check_application_form_completeness,complete,2026-01-11 05:43:00+00:00,case[1165]
Return_application_back_to_applicant,complete,2026-01-11 05:44:00+00:00,case[1165]
Receive_updated_application,complete,2026-01-11 05:45:00+00:00,case[1165]
Check_application_form_completeness,complete,2026-01-11 05:46:00+00:00,case[1165]
Return_application_back_to_applicant,complete,2026-01-11 05:47:00+00:00,case[1165]
Receive_updated_application,complete,2026-01-11 05:48:00+00:00,case[1165]
Check_application_form_completeness,complete,2026-01-11 05:49:00+00:00,case[1165]
Check_credit_history,complete,2026-01-11 05:50:00+00:00,case[1165]
Asses_loan_risk,complete,2026-01-11 05:51:00+00:00,case[1165]
Appraise_property,complete,2026-01-11 05:52:00+00:00,case[1165]
Asses_elegibility,complete,2026-01-11 05:53:00+00:00,case[1165]
Reject_application,complete,2026-01-11 05:54:00+00:00,case[1165]
Loan_application_rejected,complete,2026-01-11 05:55:00+00:00,case[1165]
Finish_process,complete,2026-01-11 05:56:00+00:00,case[1165]
Loan_application_received,complete,2026-01-11 05:57:00+00:00,case[1166]
Check_application_form_completeness,complete,2026-01-11 05:58:00+00:00,case[1166]
Appraise_property,complete,2026-01-11 05:59:00+00:00,case[1166]
Check_credit_history,complete,2026-01-11 06:00:00+00:00,case[1166]
Asses_loan_risk,complete,2026-01-11 06:01:00+00:00,case[1166]
Asses_elegibility,complete,2026-01-11 06:02:00+00:00,case[1166]
Prepare_acceptance_pack,complete,2026-01-11 06:03:00+00:00,case[1166]
Check_if_home_insurance_quote_is_requested,complete,2026-01-11 06:04:00+00:00,case[1166]
Send_acceptance_pack,complete,2026-01-11 06:05:00+00:00,case[1166]
Verify_repayment_agreement,complete,2026-01-11 06:06:00+00:00,case[1166]
Approve_application,complete,2026-01-11 06:07:00+00:00,case[1166]
Loan_application_approved,complete,2026-01-11 06:08:00+00:00,case[1166]
Finish_process,complete,2026-01-11 06:09:00+00:00,case[1166]
Loan_application_received,complete,2026-01-11 06:10:00+00:00,case[1167]
Check_application_form_completeness,complete,2026-01-11 06:11:00+00:00,case[1167]
Appraise_property,complete,2026-01-11 06:12:00+00:00,case[1167]
Check_credit_history,complete,2026-01-11 06:13:00+00:00,case[1167]
Asses_loan_risk,complete,2026-01-11 06:14:00+00:00,case[1167]
Asses_elegibility,complete,2026-01-11 06:15:00+00:00,case[1167]
Reject_application,complete,2026-01-11 06:16:00+00:00,case[1167]
Loan_application_rejected,complete,2026-01-11 06:17:00+00:00,case[1167]
Finish_process,complete,2026-01-11 06:18:00+00:00,case[1167]
Loan_application_received,complete,2026-01-11 06:19:00+00:00,case[1168]
Check_application_form_completeness,complete,2026-01-11 06:20:00+00:00,case[1168]
Check_credit_history,complete,2026-01-11 06:21:00+00:00,case[1168]
Asses_loan_risk,complete,2026-01-11 06:22:00+00:00,case[1168]
Appraise_property,complete,2026-01-11 06:23:00+00:00,case[1168]
Asses_elegibility,complete,2026-01-11 06:24:00+00:00,case[1168]
Prepare_acceptance_pack,complete,2026-01-11 06:25:00+00:00,case[1168]
Check_if_home_insurance_quote_is_requested,complete,2026-01-11 06:26:00+00:00,case[1168]
Send_home_insurance_quote,complete,2026-01-11 06:27:00+00:00,case[1168]
Verify_repayment_agreement,complete,2026-01-11 06:28:00+00:00,case[1168]
Approve_application,complete,2026-01-11 06:29:00+00:00,case[1168]
Loan_application_approved,complete,2026-01-11 06:30:00+00:00,case[1168]
Finish_process,complete,2026-01-11 06:31:00+00:00,case[1168]
Loan_application_received,complete,2026-01-11 06:32:00+00:00,case[1169]
Check_application_form_completeness,complete,2026-01-11 06:33:00+00:00,case[1169]
Check_credit_history,complete,2026-01-11 06:34:00+00:00,case[1169]
Asses_loan_risk,complete,2026-01-11 06:35:00+00:00,case[1169]
Appraise_property,complete,2026-01-11 06:36:00+00:00,case[1169]
Asses_elegibility,complete,2026-01-11 06:37:00+00:00,case[1169]
Reject_application,complete,2026-01-11 06:38:00+00:00,case[1169]
Loan_application_rejected,complete,2026-01-11 06:39:00+00:00,case[1169]
Finish_process,complete,2026-01-11 06:40:00+00:00,case[1169]
Loan_application_received,complete,2026-01-11 06:41:00+00:00,case[1170]
Check_application_form_completeness,complete,2026-01-11 06:42:00+00:00,case[1170]
Check_credit_history,complete,2026-01-11 06:43:00+00:00,case[1170]
Asses_loan_risk,complete,2026-01-11 06:44:00+00:00,case[1170]
Appraise_property,complete,2026-01-11 06:45:00+00:00,case[1170]
Asses_elegibility,complete,2026-01-11 06:46:00+00:00,case[1170]
Reject_application,complete,2026-01-11 06:47:00+00:00,case[1170]
Loan_application_rejected,complete,2026-01-11 06:48:00+00:00,case[1170]
Finish_process,complete,2026-01-11 06:49:00+00:00,case[1170]
Loan_application_received,complete,2026-01-11 06:50:00+00:00,case[1171]
Check_application_form_completeness,complete,2026-01-11 06:51:00+00:00,case[1171]
Appraise_property,complete,2026-01-11 06:52:00+00:00,case[1171]
Check_credit_history,complete,2026-01-11 06:53:00+00:00,case[1171]
Asses_loan_risk,complete,2026-01-11 06:54:00+00:00,case[1171]
Asses_elegibility,complete,2026-01-11 06:55:00+00:00,case[1171]
Reject_application,complete,2026-01-11 06:56:00+00:00,case[1171]
Loan_application_rejected,complete,2026-01-11 06:57:00+00:00,case[1171]
Finish_process,complete,2026-01-11 06:58:00+00:00,case[1171]
Loan_application_received,complete,2026-01-11 06:59:00+00:00,case[1172]
Check_application_form_completeness,complete,2026-01-11 07:00:00+00:00,case[1172]
Check_credit_history,complete,2026-01-11 07:01:00+00:00,case[1172]
Asses_loan_risk,complete,2026-01-11 07:02:00+00:00,case[1172]
Appraise_property,complete,2026-01-11 07:03:00+00:00,case[1172]
Asses_elegibility,complete,2026-01-11 07:04:00+00:00,case[1172]
Reject_application,complete,2026-01-11 07:05:00+00:00,case[1172]
Loan_application_rejected,complete,2026-01-11 07:06:00+00:00,case[1172]
Finish_process,complete,2026-01-11 07:07:00+00:00,case[1172]
Loan_application_received,complete,2026-01-11 07:08:00+00:00,case[1173]
Check_application_form_completeness,complete,2026-01-11 07:09:00+00:00,case[1173]
